index,uuid,driver_version,name,gpu_serial,display_active,display_mode
2,GPU-af3a4183-2ea1-ff77-9754-6eb839e0d6f2,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Disabled,Disabled
3,GPU-c1561944-bdd2-46a5-f659-b20a0cb823fb,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Enabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
3,92,24564,9873,14335,2025/06/15 21:51:10.830
2,28,24564,9554,14657,2025/06/15 21:51:15.896
3,33,24564,9872,14337,2025/06/15 21:51:15.898
2,0,24564,9554,14657,2025/06/15 21:51:20.962
3,100,24564,9873,14336,2025/06/15 21:51:20.963
2,0,24564,9554,14657,2025/06/15 21:51:26.028
3,100,24564,9872,14337,2025/06/15 21:51:26.029
2,28,24564,9554,14657,2025/06/15 21:51:31.096
3,33,24564,9873,14335,2025/06/15 21:51:31.096
2,100,24564,9554,14657,2025/06/15 21:51:36.144
3,100,24564,9871,14338,2025/06/15 21:51:36.145
2,24,24564,9554,14657,2025/06/15 21:51:41.211
3,29,24564,9871,14337,2025/06/15 21:51:41.211
2,44,24564,9554,14657,2025/06/15 21:51:46.266
3,85,24564,9872,14337,2025/06/15 21:51:46.267
2,0,24564,9554,14657,2025/06/15 21:51:51.328
3,100,24564,9873,14336,2025/06/15 21:51:51.329
2,0,24564,9554,14657,2025/06/15 21:51:56.374
3,100,24564,9873,14336,2025/06/15 21:51:56.375
2,61,24564,9554,14657,2025/06/15 21:52:01.418
3,64,24564,9872,14337,2025/06/15 21:52:01.419
2,100,24564,9554,14657,2025/06/15 21:52:06.486
3,100,24564,9871,14337,2025/06/15 21:52:06.487
2,33,24564,9554,14657,2025/06/15 21:52:11.555
3,36,24564,9872,14337,2025/06/15 21:52:11.557
2,67,24564,9554,14657,2025/06/15 21:52:16.627
3,71,24564,9872,14337,2025/06/15 21:52:16.628
2,0,24564,9554,14657,2025/06/15 21:52:21.695
3,100,24564,9873,14335,2025/06/15 21:52:21.695
2,0,24564,9554,14657,2025/06/15 21:52:26.761
3,100,24564,9871,14338,2025/06/15 21:52:26.762
2,51,24564,9554,14657,2025/06/15 21:52:31.828
3,67,24564,9872,14337,2025/06/15 21:52:31.829
2,100,24564,9554,14657,2025/06/15 21:52:36.903
3,99,24564,9872,14337,2025/06/15 21:52:36.904
2,35,24564,9554,14657,2025/06/15 21:52:41.973
3,40,24564,9871,14338,2025/06/15 21:52:41.974
2,17,24564,9554,14657,2025/06/15 21:52:47.043
3,27,24564,9872,14337,2025/06/15 21:52:47.044
2,0,24564,9554,14657,2025/06/15 21:52:52.101
3,100,24564,9873,14335,2025/06/15 21:52:52.102
2,70,24564,9554,14657,2025/06/15 21:52:57.151
3,74,24564,9871,14338,2025/06/15 21:52:57.152
2,83,24564,9554,14657,2025/06/15 21:53:02.220
3,88,24564,9872,14337,2025/06/15 21:53:02.229
2,100,24564,9554,14657,2025/06/15 21:53:07.298
3,99,24564,9872,14337,2025/06/15 21:53:07.299
2,69,24564,9554,14657,2025/06/15 21:53:12.361
3,72,24564,9871,14338,2025/06/15 21:53:12.362
2,0,24564,9554,14657,2025/06/15 21:53:17.411
3,100,24564,9873,14336,2025/06/15 21:53:17.412
2,4,24564,9554,14657,2025/06/15 21:53:22.480
3,100,24564,9872,14337,2025/06/15 21:53:22.481
2,0,24564,9554,14657,2025/06/15 21:53:27.540
3,100,24564,9870,14339,2025/06/15 21:53:27.540
2,55,24564,9554,14657,2025/06/15 21:53:32.608
3,98,24564,9871,14338,2025/06/15 21:53:32.609
2,100,24564,9554,14657,2025/06/15 21:53:37.681
3,100,24564,9872,14337,2025/06/15 21:53:37.681
2,100,24564,9554,14657,2025/06/15 21:53:42.748
3,100,24564,9872,14337,2025/06/15 21:53:42.749
2,100,24564,9554,14657,2025/06/15 21:53:47.800
3,32,24564,9871,14338,2025/06/15 21:53:47.802
2,50,24564,9554,14657,2025/06/15 21:53:52.878
3,80,24564,9873,14335,2025/06/15 21:53:52.879
2,4,24564,9554,14657,2025/06/15 21:53:57.931
3,100,24564,9871,14338,2025/06/15 21:53:57.932
2,17,24564,9554,14657,2025/06/15 21:54:02.999
3,99,24564,9872,14336,2025/06/15 21:54:03.000
2,100,24564,9554,14657,2025/06/15 21:54:08.079
3,99,24564,9872,14337,2025/06/15 21:54:08.081
2,100,24564,9554,14657,2025/06/15 21:54:13.152
3,99,24564,9872,14337,2025/06/15 21:54:13.152
2,17,24564,9554,14657,2025/06/15 21:54:18.219
3,23,24564,9871,14338,2025/06/15 21:54:18.220
2,0,24564,9554,14657,2025/06/15 21:54:23.286
3,85,24564,9871,14337,2025/06/15 21:54:23.287
2,0,24564,9554,14657,2025/06/15 21:54:28.328
3,100,24564,9872,14337,2025/06/15 21:54:28.328
2,36,24564,9554,14657,2025/06/15 21:54:33.375
3,41,24564,9871,14337,2025/06/15 21:54:33.376
2,70,24564,9554,14657,2025/06/15 21:54:38.445
3,69,24564,9872,14336,2025/06/15 21:54:38.446
2,42,24564,9554,14657,2025/06/15 21:54:43.495
3,42,24564,9872,14337,2025/06/15 21:54:43.496
2,0,24564,9554,14657,2025/06/15 21:54:48.567
3,3,24564,9871,14337,2025/06/15 21:54:48.568
2,0,24564,9554,14657,2025/06/15 21:54:53.636
3,100,24564,9871,14338,2025/06/15 21:54:53.637
2,10,24564,9554,14657,2025/06/15 21:54:58.704
3,100,24564,9872,14337,2025/06/15 21:54:58.705
2,100,24564,9554,14657,2025/06/15 21:55:03.768
3,99,24564,9872,14337,2025/06/15 21:55:03.770
2,96,24564,9554,14657,2025/06/15 21:55:08.835
3,98,24564,9871,14338,2025/06/15 21:55:08.836
2,100,24564,9554,14657,2025/06/15 21:55:13.901
3,89,24564,9871,14337,2025/06/15 21:55:13.903
2,44,24564,9554,14657,2025/06/15 21:55:18.968
3,69,24564,9872,14337,2025/06/15 21:55:18.969
2,4,24564,9554,14657,2025/06/15 21:55:24.035
3,100,24564,9871,14337,2025/06/15 21:55:24.036
2,58,24564,9554,14657,2025/06/15 21:55:29.110
3,61,24564,9871,14337,2025/06/15 21:55:29.111
2,63,24564,9554,14657,2025/06/15 21:55:34.177
3,66,24564,9872,14337,2025/06/15 21:55:34.180
2,73,24564,9554,14657,2025/06/15 21:55:39.243
3,76,24564,9872,14336,2025/06/15 21:55:39.245
2,98,24564,9554,14657,2025/06/15 21:55:44.312
3,97,24564,9871,14337,2025/06/15 21:55:44.313
2,1,24564,9554,14657,2025/06/15 21:55:49.380
3,2,24564,9872,14337,2025/06/15 21:55:49.381
2,0,24564,9554,14657,2025/06/15 21:55:54.444
3,100,24564,9873,14336,2025/06/15 21:55:54.445
2,32,24564,9554,14657,2025/06/15 21:55:59.511
3,31,24564,9871,14338,2025/06/15 21:55:59.512
2,44,24564,9554,14657,2025/06/15 21:56:04.578
3,48,24564,9872,14337,2025/06/15 21:56:04.580
2,28,24564,9554,14657,2025/06/15 21:56:09.646
3,32,24564,9871,14337,2025/06/15 21:56:09.647
2,64,24564,9554,14657,2025/06/15 21:56:14.711
3,67,24564,9872,14336,2025/06/15 21:56:14.712
2,0,24564,9554,14657,2025/06/15 21:56:19.778
3,69,24564,9873,14335,2025/06/15 21:56:19.779
2,0,24564,9554,14657,2025/06/15 21:56:24.822
3,100,24564,9873,14335,2025/06/15 21:56:24.823
2,25,24564,9554,14657,2025/06/15 21:56:29.876
3,22,24564,9872,14336,2025/06/15 21:56:29.877
2,76,24564,9554,14657,2025/06/15 21:56:34.952
3,30,24564,9872,14337,2025/06/15 21:56:34.954
2,75,24564,9554,14657,2025/06/15 21:56:40.023
3,78,24564,9871,14337,2025/06/15 21:56:40.024
2,100,24564,9554,14657,2025/06/15 21:56:45.078
3,100,24564,9871,14338,2025/06/15 21:56:45.079
2,0,24564,9554,14657,2025/06/15 21:56:50.144
3,100,24564,9871,14337,2025/06/15 21:56:50.145
2,0,24564,9554,14657,2025/06/15 21:56:55.217
3,100,24564,9872,14337,2025/06/15 21:56:55.217
2,44,24564,9554,14657,2025/06/15 21:57:00.285
3,48,24564,9871,14338,2025/06/15 21:57:00.286
2,100,24564,9554,14657,2025/06/15 21:57:05.354
3,99,24564,9873,14336,2025/06/15 21:57:05.355
2,18,24564,9554,14657,2025/06/15 21:57:10.426
3,23,24564,9873,14335,2025/06/15 21:57:10.427
2,29,24564,9554,14657,2025/06/15 21:57:15.474
3,34,24564,9871,14337,2025/06/15 21:57:15.474
2,0,24564,9554,14657,2025/06/15 21:57:20.543
3,100,24564,9871,14338,2025/06/15 21:57:20.543
2,0,24564,9554,14657,2025/06/15 21:57:25.609
3,100,24564,9871,14337,2025/06/15 21:57:25.609
2,82,24564,9554,14657,2025/06/15 21:57:30.674
3,85,24564,9872,14337,2025/06/15 21:57:30.675
2,44,24564,9554,14657,2025/06/15 21:57:35.730
3,100,24564,9872,14336,2025/06/15 21:57:35.732
2,24,24564,9554,14657,2025/06/15 21:57:40.802
3,25,24564,9872,14337,2025/06/15 21:57:40.803
2,10,24564,9554,14657,2025/06/15 21:57:45.874
3,59,24564,9872,14337,2025/06/15 21:57:45.875
2,0,24564,9554,14657,2025/06/15 21:57:50.942
3,100,24564,9870,14338,2025/06/15 21:57:50.942
2,100,24564,9554,14657,2025/06/15 21:57:56.005
3,100,24564,9871,14337,2025/06/15 21:57:56.006
2,0,24564,9554,14657,2025/06/15 21:58:01.067
3,3,24564,9872,14337,2025/06/15 21:58:01.069
2,51,24564,9554,14657,2025/06/15 21:58:06.130
3,55,24564,9871,14338,2025/06/15 21:58:06.132
2,77,24564,9554,14657,2025/06/15 21:58:11.187
3,67,24564,9871,14337,2025/06/15 21:58:11.188
2,42,24564,9554,14657,2025/06/15 21:58:16.259
3,91,24564,9873,14336,2025/06/15 21:58:16.260
2,3,24564,9554,14657,2025/06/15 21:58:21.325
3,100,24564,9871,14337,2025/06/15 21:58:21.327
2,59,24564,9554,14657,2025/06/15 21:58:26.396
3,70,24564,9871,14338,2025/06/15 21:58:26.397
2,100,24564,9554,14657,2025/06/15 21:58:31.470
3,100,24564,9872,14337,2025/06/15 21:58:31.471
2,0,24564,9554,14657,2025/06/15 21:58:36.536
3,3,24564,9871,14337,2025/06/15 21:58:36.538
2,26,24564,9554,14657,2025/06/15 21:58:41.604
3,37,24564,9872,14336,2025/06/15 21:58:41.605
2,49,24564,9554,14657,2025/06/15 21:58:46.672
3,76,24564,9872,14337,2025/06/15 21:58:46.673
2,0,24564,9554,14657,2025/06/15 21:58:51.741
3,100,24564,9872,14337,2025/06/15 21:58:51.742
2,51,24564,9554,14657,2025/06/15 21:58:56.811
3,54,24564,9873,14336,2025/06/15 21:58:56.813
2,98,24564,9554,14657,2025/06/15 21:59:01.883
3,99,24564,9871,14337,2025/06/15 21:59:01.884
2,5,24564,9554,14657,2025/06/15 21:59:06.953
3,19,24564,9872,14337,2025/06/15 21:59:06.954
2,96,24564,9554,14657,2025/06/15 21:59:12.013
3,81,24564,9871,14338,2025/06/15 21:59:12.014
2,37,24564,9554,14657,2025/06/15 21:59:17.080
3,91,24564,9871,14337,2025/06/15 21:59:17.081
2,0,24564,9554,14657,2025/06/15 21:59:22.142
3,100,24564,9872,14337,2025/06/15 21:59:22.143
2,23,24564,9554,14657,2025/06/15 21:59:27.202
3,20,24564,9871,14337,2025/06/15 21:59:27.203
2,27,24564,9554,14657,2025/06/15 21:59:32.272
3,27,24564,9871,14338,2025/06/15 21:59:32.274
2,69,24564,9554,14657,2025/06/15 21:59:37.341
3,72,24564,9872,14337,2025/06/15 21:59:37.342
2,62,24564,9554,14657,2025/06/15 21:59:42.409
3,65,24564,9871,14338,2025/06/15 21:59:42.410
2,19,24564,9554,14657,2025/06/15 21:59:47.477
3,49,24564,9871,14338,2025/06/15 21:59:47.478
2,0,24564,9554,14657,2025/06/15 21:59:52.543
3,100,24564,9873,14335,2025/06/15 21:59:52.544
2,0,24564,9554,14657,2025/06/15 21:59:57.583
3,100,24564,9872,14337,2025/06/15 21:59:57.584
2,0,24564,9554,14657,2025/06/15 22:00:02.648
3,100,24564,9873,14336,2025/06/15 22:00:02.649
2,27,24564,9554,14657,2025/06/15 22:00:07.717
3,45,24564,9872,14337,2025/06/15 22:00:07.718
2,65,24564,9554,14657,2025/06/15 22:00:12.770
3,69,24564,9873,14335,2025/06/15 22:00:12.772
2,53,24564,9554,14657,2025/06/15 22:00:17.829
3,60,24564,9871,14338,2025/06/15 22:00:17.829
2,63,24564,9554,14657,2025/06/15 22:00:22.906
3,67,24564,9872,14337,2025/06/15 22:00:22.907
2,45,24564,9554,14657,2025/06/15 22:00:27.980
3,73,24564,9872,14337,2025/06/15 22:00:27.981
2,3,24564,9554,14657,2025/06/15 22:00:33.048
3,100,24564,9872,14336,2025/06/15 22:00:33.049
2,68,24564,9554,14657,2025/06/15 22:00:38.107
3,71,24564,9871,14337,2025/06/15 22:00:38.108
2,94,24564,9554,14657,2025/06/15 22:00:43.174
3,96,24564,9872,14337,2025/06/15 22:00:43.174
2,100,24564,9554,14657,2025/06/15 22:00:48.224
3,99,24564,9871,14338,2025/06/15 22:00:48.225
2,100,24564,9554,14657,2025/06/15 22:00:53.270
3,58,24564,9871,14337,2025/06/15 22:00:53.270
2,42,24564,9554,14657,2025/06/15 22:00:58.350
3,92,24564,9872,14337,2025/06/15 22:00:58.351
2,2,24564,9554,14657,2025/06/15 22:01:03.421
3,100,24564,9873,14335,2025/06/15 22:01:03.421
2,17,24564,9554,14657,2025/06/15 22:01:08.489
3,20,24564,9871,14338,2025/06/15 22:01:08.490
2,0,24564,9554,14657,2025/06/15 22:01:13.560
3,3,24564,9872,14337,2025/06/15 22:01:13.561
2,15,24564,9554,14657,2025/06/15 22:01:18.629
3,20,24564,9873,14335,2025/06/15 22:01:18.631
2,54,24564,9554,14657,2025/06/15 22:01:23.696
3,55,24564,9871,14338,2025/06/15 22:01:23.697
2,0,24564,9554,14657,2025/06/15 22:01:28.764
3,3,24564,9872,14337,2025/06/15 22:01:28.765
2,0,24564,9554,14657,2025/06/15 22:01:33.832
3,100,24564,9872,14337,2025/06/15 22:01:33.832
2,0,24564,9554,14657,2025/06/15 22:01:38.897
3,100,24564,9871,14337,2025/06/15 22:01:38.898
2,30,24564,9554,14657,2025/06/15 22:01:43.965
3,37,24564,9871,14337,2025/06/15 22:01:43.966
2,0,24564,9554,14657,2025/06/15 22:01:49.033
3,9,24564,9872,14337,2025/06/15 22:01:49.034
2,42,24564,9554,14657,2025/06/15 22:01:54.101
3,51,24564,9871,14338,2025/06/15 22:01:54.103
2,30,24564,9554,14657,2025/06/15 22:01:59.169
3,33,24564,9871,14337,2025/06/15 22:01:59.170
2,0,24564,9554,14657,2025/06/15 22:02:04.242
3,3,24564,9872,14337,2025/06/15 22:02:04.243
2,0,24564,9554,14657,2025/06/15 22:02:09.308
3,100,24564,9871,14337,2025/06/15 22:02:09.309
2,100,24564,9554,14657,2025/06/15 22:02:14.359
3,100,24564,9871,14338,2025/06/15 22:02:14.360
2,100,24564,9554,14657,2025/06/15 22:02:19.414
3,99,24564,9872,14337,2025/06/15 22:02:19.415
2,82,24564,9554,14657,2025/06/15 22:02:24.481
3,84,24564,9871,14337,2025/06/15 22:02:24.482
2,100,24564,9554,14657,2025/06/15 22:02:29.550
3,100,24564,9871,14338,2025/06/15 22:02:29.550
2,39,24564,9554,14657,2025/06/15 22:02:34.620
3,90,24564,9872,14337,2025/06/15 22:02:34.622
2,4,24564,9554,14657,2025/06/15 22:02:39.685
3,100,24564,9872,14337,2025/06/15 22:02:39.686
2,0,24564,9554,14657,2025/06/15 22:02:44.754
3,4,24564,9871,14337,2025/06/15 22:02:44.755
2,96,24564,9554,14657,2025/06/15 22:02:49.822
3,98,24564,9872,14337,2025/06/15 22:02:49.823
2,100,24564,9554,14657,2025/06/15 22:02:54.882
3,100,24564,9872,14337,2025/06/15 22:02:54.884
2,0,24564,9554,14657,2025/06/15 22:02:59.950
3,3,24564,9871,14338,2025/06/15 22:02:59.952
2,34,24564,9554,14657,2025/06/15 22:03:05.002
3,38,24564,9870,14338,2025/06/15 22:03:05.003
2,0,24564,9554,14657,2025/06/15 22:03:10.069
3,100,24564,9872,14337,2025/06/15 22:03:10.069
2,0,24564,9554,14657,2025/06/15 22:03:15.135
3,100,24564,9871,14337,2025/06/15 22:03:15.135
2,32,24564,9554,14657,2025/06/15 22:03:20.177
3,44,24564,9871,14338,2025/06/15 22:03:20.178
2,100,24564,9554,14657,2025/06/15 22:03:25.248
3,100,24564,9872,14337,2025/06/15 22:03:25.249
2,18,24564,9554,14657,2025/06/15 22:03:30.320
3,23,24564,9873,14336,2025/06/15 22:03:30.321
2,39,24564,9554,14657,2025/06/15 22:03:35.388
3,43,24564,9871,14338,2025/06/15 22:03:35.389
2,4,24564,9554,14657,2025/06/15 22:03:40.459
3,3,24564,9872,14337,2025/06/15 22:03:40.461
2,0,24564,9554,14657,2025/06/15 22:03:45.506
3,100,24564,9872,14337,2025/06/15 22:03:45.507
2,42,24564,9554,14657,2025/06/15 22:03:50.575
3,56,24564,9872,14336,2025/06/15 22:03:50.577
2,57,24564,9554,14657,2025/06/15 22:03:55.647
3,69,24564,9872,14337,2025/06/15 22:03:55.648
2,11,24564,9554,14657,2025/06/15 22:04:00.700
3,16,24564,9872,14337,2025/06/15 22:04:00.702
2,100,24564,9554,14657,2025/06/15 22:04:05.768
3,100,24564,9871,14338,2025/06/15 22:04:05.769
2,41,24564,9554,14657,2025/06/15 22:04:10.840
3,85,24564,9872,14337,2025/06/15 22:04:10.841
2,0,24564,9554,14657,2025/06/15 22:04:15.910
3,100,24564,9871,14337,2025/06/15 22:04:15.911
2,0,24564,9554,14657,2025/06/15 22:04:20.972
3,100,24564,9871,14337,2025/06/15 22:04:20.973
2,100,24564,9554,14657,2025/06/15 22:04:26.040
3,99,24564,9871,14337,2025/06/15 22:04:26.041
2,16,24564,9554,14657,2025/06/15 22:04:31.111
3,14,24564,9873,14335,2025/06/15 22:04:31.112
2,52,24564,9554,14657,2025/06/15 22:04:36.174
3,56,24564,9871,14338,2025/06/15 22:04:36.174
2,28,24564,9554,14657,2025/06/15 22:04:41.242
3,32,24564,9871,14338,2025/06/15 22:04:41.243
2,0,24564,9554,14657,2025/06/15 22:04:46.310
3,3,24564,9872,14337,2025/06/15 22:04:46.311
2,0,24564,9554,14657,2025/06/15 22:04:51.378
3,100,24564,9873,14335,2025/06/15 22:04:51.379
2,87,24564,9554,14657,2025/06/15 22:04:56.445
3,89,24564,9871,14338,2025/06/15 22:04:56.446
2,95,24564,9554,14657,2025/06/15 22:05:01.490
3,95,24564,9873,14335,2025/06/15 22:05:01.491
2,11,24564,9554,14657,2025/06/15 22:05:06.559
3,12,24564,9873,14335,2025/06/15 22:05:06.561
2,16,24564,9554,14657,2025/06/15 22:05:11.620
3,7,24564,9871,14338,2025/06/15 22:05:11.621
2,47,24564,9554,14657,2025/06/15 22:05:16.665
3,88,24564,9872,14337,2025/06/15 22:05:16.665
2,0,24564,9554,14657,2025/06/15 22:05:21.728
3,100,24564,9872,14337,2025/06/15 22:05:21.729
2,0,24564,9554,14657,2025/06/15 22:05:26.794
3,100,24564,9871,14337,2025/06/15 22:05:26.795
2,100,24564,9554,14657,2025/06/15 22:05:31.860
3,100,24564,9873,14335,2025/06/15 22:05:31.862
2,53,24564,9554,14657,2025/06/15 22:05:36.922
3,51,24564,9873,14335,2025/06/15 22:05:36.923
2,39,24564,9554,14657,2025/06/15 22:05:41.985
3,39,24564,9871,14338,2025/06/15 22:05:41.988
2,21,24564,9554,14657,2025/06/15 22:05:47.053
3,26,24564,9871,14337,2025/06/15 22:05:47.054
2,0,24564,9554,14657,2025/06/15 22:05:52.118
3,100,24564,9872,14337,2025/06/15 22:05:52.119
2,0,24564,9554,14657,2025/06/15 22:05:57.185
3,100,24564,9871,14337,2025/06/15 22:05:57.185
2,84,24564,9554,14657,2025/06/15 22:06:02.261
3,74,24564,9871,14338,2025/06/15 22:06:02.262
2,0,24564,9554,14657,2025/06/15 22:06:07.320
3,4,24564,9872,14337,2025/06/15 22:06:07.321
2,36,24564,9554,14657,2025/06/15 22:06:12.373
3,40,24564,9871,14337,2025/06/15 22:06:12.382
2,98,24564,9554,14657,2025/06/15 22:06:17.445
3,100,24564,9871,14338,2025/06/15 22:06:17.447
2,46,24564,9554,14657,2025/06/15 22:06:22.514
3,85,24564,9872,14337,2025/06/15 22:06:22.514
2,3,24564,9554,14657,2025/06/15 22:06:27.577
3,100,24564,9872,14337,2025/06/15 22:06:27.577
2,59,24564,9554,14657,2025/06/15 22:06:32.651
3,63,24564,9873,14336,2025/06/15 22:06:32.653
2,53,24564,9554,14657,2025/06/15 22:06:37.722
3,52,24564,9871,14337,2025/06/15 22:06:37.724
2,0,24564,9554,14657,2025/06/15 22:06:42.790
3,4,24564,9872,14337,2025/06/15 22:06:42.791
2,90,24564,9554,14657,2025/06/15 22:06:47.832
3,88,24564,9871,14338,2025/06/15 22:06:47.833
2,7,24564,9554,14657,2025/06/15 22:06:52.899
3,13,24564,9873,14336,2025/06/15 22:06:52.900
2,0,24564,9554,14657,2025/06/15 22:06:57.968
3,100,24564,9872,14337,2025/06/15 22:06:57.969
2,0,24564,9554,14657,2025/06/15 22:07:03.011
3,100,24564,9871,14338,2025/06/15 22:07:03.012
2,0,24564,9554,14657,2025/06/15 22:07:08.067
3,100,24564,9871,14338,2025/06/15 22:07:08.068
2,0,24564,9554,14657,2025/06/15 22:07:13.132
3,100,24564,9871,14337,2025/06/15 22:07:13.133
2,0,24564,9554,14657,2025/06/15 22:07:18.198
3,3,24564,9871,14337,2025/06/15 22:07:18.199
2,90,24564,9554,14657,2025/06/15 22:07:23.265
3,91,24564,9871,14338,2025/06/15 22:07:23.266
2,89,24564,9554,14657,2025/06/15 22:07:28.332
3,91,24564,9872,14337,2025/06/15 22:07:28.334
2,39,24564,9554,14657,2025/06/15 22:07:33.387
3,42,24564,9873,14335,2025/06/15 22:07:33.388
2,8,24564,9554,14657,2025/06/15 22:07:38.457
3,50,24564,9872,14336,2025/06/15 22:07:38.458
2,0,24564,9554,14657,2025/06/15 22:07:43.526
3,100,24564,9873,14336,2025/06/15 22:07:43.527
2,0,24564,9554,14657,2025/06/15 22:07:48.594
3,100,24564,9872,14337,2025/06/15 22:07:48.595
2,100,24564,9554,14657,2025/06/15 22:07:53.663
3,100,24564,9871,14338,2025/06/15 22:07:53.665
2,38,24564,9554,14657,2025/06/15 22:07:58.731
3,42,24564,9871,14337,2025/06/15 22:07:58.732
2,3,24564,9554,14657,2025/06/15 22:08:03.785
3,15,24564,9872,14337,2025/06/15 22:08:03.786
2,0,24564,9554,14657,2025/06/15 22:08:08.852
3,30,24564,9872,14336,2025/06/15 22:08:08.854
2,44,24564,9554,14657,2025/06/15 22:08:13.923
3,87,24564,9871,14337,2025/06/15 22:08:13.924
2,4,24564,9554,14657,2025/06/15 22:08:18.991
3,100,24564,9872,14337,2025/06/15 22:08:18.992
2,0,24564,9554,14657,2025/06/15 22:08:24.060
3,3,24564,9871,14338,2025/06/15 22:08:24.062
2,28,24564,9554,14657,2025/06/15 22:08:29.129
3,99,24564,9871,14338,2025/06/15 22:08:29.130
2,66,24564,9554,14657,2025/06/15 22:08:34.221
3,68,24564,9872,14337,2025/06/15 22:08:34.222
2,54,24564,9554,14657,2025/06/15 22:08:39.283
3,57,24564,9871,14337,2025/06/15 22:08:39.284
2,33,24564,9554,14657,2025/06/15 22:08:44.328
3,34,24564,9871,14338,2025/06/15 22:08:44.331
2,0,24564,9554,14657,2025/06/15 22:08:49.397
3,3,24564,9872,14337,2025/06/15 22:08:49.397
2,0,24564,9554,14657,2025/06/15 22:08:54.442
3,100,24564,9872,14337,2025/06/15 22:08:54.443
2,33,24564,9554,14657,2025/06/15 22:08:59.510
3,56,24564,9871,14338,2025/06/15 22:08:59.511
2,100,24564,9554,14657,2025/06/15 22:09:04.583
3,99,24564,9872,14337,2025/06/15 22:09:04.584
2,46,24564,9554,14657,2025/06/15 22:09:09.637
3,58,24564,9873,14335,2025/06/15 22:09:09.639
2,22,24564,9554,14657,2025/06/15 22:09:14.709
3,20,24564,9873,14336,2025/06/15 22:09:14.710
2,89,24564,9554,14657,2025/06/15 22:09:19.778
3,91,24564,9871,14337,2025/06/15 22:09:19.779
2,0,24564,9554,14657,2025/06/15 22:09:24.835
3,100,24564,9872,14337,2025/06/15 22:09:24.836
2,0,24564,9554,14657,2025/06/15 22:09:29.901
3,100,24564,9871,14337,2025/06/15 22:09:29.901
2,60,24564,9554,14657,2025/06/15 22:09:34.971
3,63,24564,9871,14338,2025/06/15 22:09:34.972
2,43,24564,9554,14657,2025/06/15 22:09:40.039
3,46,24564,9872,14337,2025/06/15 22:09:40.040
2,0,24564,9554,14657,2025/06/15 22:09:45.106
3,3,24564,9871,14338,2025/06/15 22:09:45.108
2,17,24564,9554,14657,2025/06/15 22:09:50.158
3,21,24564,9871,14338,2025/06/15 22:09:50.159
2,7,24564,9554,14657,2025/06/15 22:09:55.227
3,12,24564,9872,14337,2025/06/15 22:09:55.228
2,0,24564,9554,14657,2025/06/15 22:10:00.273
3,100,24564,9872,14337,2025/06/15 22:10:00.273
2,0,24564,9554,14657,2025/06/15 22:10:05.334
3,100,24564,9870,14339,2025/06/15 22:10:05.335
2,0,24564,9554,14657,2025/06/15 22:10:10.398
3,3,24564,9872,14337,2025/06/15 22:10:10.398
2,14,24564,9554,14657,2025/06/15 22:10:15.465
3,19,24564,9872,14337,2025/06/15 22:10:15.466
2,19,24564,9554,14657,2025/06/15 22:10:20.535
3,41,24564,9871,14338,2025/06/15 22:10:20.536
2,0,24564,9554,14657,2025/06/15 22:10:25.601
3,3,24564,9873,14335,2025/06/15 22:10:25.601
2,48,24564,9554,14657,2025/06/15 22:10:30.671
3,86,24564,9873,14335,2025/06/15 22:10:30.672
2,0,24564,9554,14657,2025/06/15 22:10:35.723
3,100,24564,9871,14337,2025/06/15 22:10:35.723
2,0,24564,9554,14657,2025/06/15 22:10:40.770
3,100,24564,9871,14337,2025/06/15 22:10:40.771
2,0,24564,9554,14657,2025/06/15 22:10:45.828
3,3,24564,9872,14337,2025/06/15 22:10:45.829
2,0,24564,9554,14657,2025/06/15 22:10:50.894
3,3,24564,9871,14338,2025/06/15 22:10:50.895
2,29,24564,9554,14657,2025/06/15 22:10:55.957
3,33,24564,9871,14338,2025/06/15 22:10:55.959
2,100,24564,9554,14657,2025/06/15 22:11:01.024
3,100,24564,9872,14337,2025/06/15 22:11:01.025
2,36,24564,9554,14657,2025/06/15 22:11:06.084
3,91,24564,9873,14336,2025/06/15 22:11:06.090
2,0,24564,9554,14657,2025/06/15 22:11:11.157
3,100,24564,9871,14338,2025/06/15 22:11:11.158
2,0,24564,9554,14657,2025/06/15 22:11:16.223
3,100,24564,9873,14335,2025/06/15 22:11:16.224
2,0,24564,9554,14657,2025/06/15 22:11:21.289
3,5,24564,9873,14335,2025/06/15 22:11:21.290
2,0,24564,9554,14657,2025/06/15 22:11:26.358
3,5,24564,9871,14338,2025/06/15 22:11:26.359
2,96,24564,9554,14657,2025/06/15 22:11:31.418
3,97,24564,9872,14337,2025/06/15 22:11:31.420
2,33,24564,9554,14657,2025/06/15 22:11:36.467
3,37,24564,9872,14337,2025/06/15 22:11:36.468
2,41,24564,9554,14657,2025/06/15 22:11:41.537
3,88,24564,9871,14338,2025/06/15 22:11:41.539
2,0,24564,9554,14657,2025/06/15 22:11:46.605
3,100,24564,9871,14337,2025/06/15 22:11:46.605
2,0,24564,9554,14657,2025/06/15 22:11:51.671
3,100,24564,9871,14337,2025/06/15 22:11:51.672
